timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1629630000,Aug 22 2021 - 11:00am,complete,N/A,Würzburger Kickers,Osnabrück,Franz Bokop,4,0.00,3.00,0.61,1.72,1,1,2,0,0,0,"48","81",3,7,5,0,3,0,1,4,1,2,12,8,5,4,7,4,15,13,37,63,1.61,1.37,2.00,50,50,50,0,0,50,50,0,50,3.00,6.00,2.65,2.97,2.55,1.34,2.02,3.10,6.00,1.77,2.00,flyeralarm-Arena (Würzburg)
1629633600,Aug 22 2021 - 12:00pm,complete,N/A,Wehen Wiesbaden,Havelse,Eric Müller,4,1.00,0.00,1.33,0.56,2,1,3,0,0,0,"66,90'3","82",3,4,3,1,4,0,2,2,0,4,9,4,4,3,5,1,14,17,53,47,1.34,0.89,1.50,0,50,50,0,0,0,50,50,50,11.00,2.00,1.40,4.40,7.50,1.29,1.80,2.95,5.50,2.05,1.77,BRITA-Arena (Wiesbaden)
1629637200,Aug 22 2021 - 1:00pm,canceled,N/A,Türkgücü-Ataspor,Freiburg II,Tobias Reichel,4,0.00,1.00,0.00,0.94,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,2.00,1.74,3.60,4.30,1.34,1.95,3.25,6.00,1.91,1.87,Städtisches Stadion an der Grünwalder Straße (München)
1629824400,Aug 24 2021 - 5:00pm,complete,N/A,1860 München,Viktoria Köln,Christof Günsch,5,3.00,0.00,1.72,1.00,3,0,3,1,1,0,"40,55,82","",8,3,2,0,3,1,1,1,3,1,9,9,6,4,3,5,9,9,51,49,1.37,1.10,2.25,50,50,50,25,0,50,100,0,25,7.00,3.00,1.77,3.60,4.20,1.28,1.74,2.80,4.95,1.74,2.05,Städtisches Stadion an der Grünwalder Straße (München)
1629824400,Aug 24 2021 - 5:00pm,complete,N/A,Waldhof Mannheim,Meppen,Steven Greif,5,0.50,0.50,1.61,1.22,5,0,5,2,2,0,"32,45'1,51,59,89","",7,6,3,0,3,1,1,2,1,3,18,9,15,7,3,2,12,10,52,48,2.68,1.48,2.50,75,100,25,25,0,50,100,0,50,16.50,7.50,1.95,3.35,3.75,1.27,1.74,2.70,4.65,1.65,2.20,Carl-Benz-Stadion (Mannheim)
1629824400,Aug 24 2021 - 5:00pm,complete,N/A,Hallescher FC,Kaiserslautern,Lasse Koslowski,5,1.50,0.00,1.56,1.28,1,0,1,1,1,0,"19","",6,7,2,0,5,0,1,1,3,2,12,11,7,4,5,7,11,15,42,58,1.71,1.57,2.75,25,75,50,50,0,50,100,25,50,7.00,3.00,2.55,3.20,2.60,1.31,1.87,3.00,5.50,1.71,2.10,ERDGAS Sportpark (Halle (Saale))
1629824400,Aug 24 2021 - 5:00pm,complete,N/A,Zwickau,Viktoria Berlin,Christian Ballweg,5,0.50,3.00,1.33,0.72,1,1,2,1,1,0,"15","89",6,3,2,0,5,0,1,1,1,4,11,10,5,4,6,6,17,9,56,44,1.60,1.35,3.25,50,100,75,50,0,75,100,50,100,10.50,2.00,2.45,3.20,2.75,1.31,1.87,2.95,5.25,1.69,2.15,GGZ Arena (Zwickau)
1629824400,Aug 24 2021 - 5:00pm,complete,N/A,Verl,Eintracht Braunschweig,Richard Hempel,5,3.00,2.00,1.11,1.89,0,3,3,0,0,0,"","47,65,90'2",4,6,4,0,2,0,1,3,0,2,4,10,2,5,2,5,9,13,44,56,0.88,1.34,2.50,50,75,50,50,0,50,75,0,75,8.50,1.50,2.50,3.10,2.80,1.36,2.00,3.25,6.00,1.80,2.00,Stadion am Lotter Kreuz (Lotte)
1629910800,Aug 25 2021 - 5:00pm,complete,N/A,Osnabrück,Borussia Dortmund II,Patrick Kessel,5,0.00,3.00,1.50,1.72,2,1,3,1,1,0,"14,74","53",1,8,2,1,2,1,2,1,2,1,6,5,4,3,2,2,14,12,48,52,1.17,1.12,3.00,50,50,50,25,25,50,75,25,75,12.00,5.00,2.70,3.15,2.50,1.32,1.87,2.95,5.25,1.71,2.10,Bremer Brücke (Osnabrück)
1629910800,Aug 25 2021 - 5:00pm,complete,N/A,MSV Duisburg,Wehen Wiesbaden,Lukas Benen,5,3.00,2.00,1.28,1.50,0,2,2,0,0,0,"","69,83",2,2,3,0,2,0,1,2,1,1,6,8,2,6,4,2,13,13,54,46,0.96,1.33,1.75,0,50,50,0,0,0,50,50,75,13.00,5.50,2.90,3.15,2.35,1.28,1.74,2.75,4.75,1.61,2.25,Schauinsland-Reisen-Arena (Duisburg)
1629910800,Aug 25 2021 - 5:00pm,canceled,N/A,Havelse,Türkgücü-Ataspor,Max Burda,5,0.00,0.00,0.72,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.25,25,25,25,25,0,0,50,25,25,3.50,2.50,5.00,3.45,1.69,1.40,2.10,3.65,7.25,2.10,1.71,Wilhelm-Langrehr-Stadion (Garbsen)
1629910800,Aug 25 2021 - 5:00pm,complete,N/A,Saarbrucken,Magdeburg,Robert Kampka,5,1.50,3.00,1.61,1.94,2,1,3,1,0,1,"65,69","8",4,3,6,0,3,0,4,2,1,2,13,4,5,4,8,0,16,10,50,50,1.62,0.89,2.75,50,100,50,25,0,75,100,25,25,12.50,7.00,2.50,3.00,2.80,1.30,1.87,2.90,5.25,1.67,2.15,Stadion Ludwigspark (Saarbrücken)
1629910800,Aug 25 2021 - 5:00pm,complete,N/A,Freiburg II,Würzburger Kickers,Lars Erbst,5,0.50,0.50,1.67,1.06,1,0,1,0,0,0,"89","",8,3,2,0,2,0,1,1,1,1,7,7,2,2,5,5,10,14,50,50,1.25,0.92,2.50,50,50,25,25,25,25,75,25,50,6.00,6.50,2.85,3.05,2.45,1.34,1.95,3.10,6.00,1.77,2.05,Möslestadion (Freiburg im Breisgau)
