timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1664215200,Sep 26 2022 - 6:00pm,complete,N/A,Sacachispas,Deportivo Morón,José Carreras,35,0.88,1.19,0.78,1.26,0,2,2,1,0,1,"","3,64",9,6,1,0,1,0,0,1,1,0,11,10,5,4,6,6,-1,-1,50,50,1.63,1.31,1.44,41,47,19,3,0,13,44,19,63,10.88,5.58,2.80,2.80,2.46,1.62,2.73,5.00,10.00,2.20,1.60,Estadio Beto Larrosa (Villa Soldati- Provincia de Buenos Aires)
1664235000,Sep 26 2022 - 11:30pm,complete,N/A,Deportivo Santamarina,Gimnasia Mendoza,Ramiro López,35,0.94,1.50,1.00,1.42,0,2,2,0,0,0,"","67,90'1",2,2,3,0,3,0,0,3,2,1,5,6,0,5,5,1,-1,-1,47,53,0.88,1.24,1.88,47,60,35,16,3,29,57,35,50,9.31,4.75,4.90,3.30,1.63,1.52,2.62,5.00,10.00,2.63,1.44,Estadio Municipal General San Martín de Tandil (Tandil- Provincia de Buenos Aires)
1664237400,Sep 27 2022 - 12:10am,complete,N/A,Ferro Carril Oeste,Estudiantes Río Cuarto,Juan Pafundi,35,1.44,1.25,1.50,1.33,0,0,0,0,0,0,"","",3,1,3,0,2,0,1,2,1,1,6,12,0,6,6,6,-1,-1,50,50,0.91,1.80,1.66,31,47,22,13,3,25,56,16,57,7.38,6.19,2.60,2.80,2.65,1.60,2.81,5.00,10.00,2.20,1.62,Estadio Arquitecto Ricardo Etcheverry (Capital Federal- Ciudad de Buenos Aires)
1664316000,Sep 27 2022 - 10:00pm,complete,N/A,Atlanta,Chaco For Ever,Sebastián Bresba,35,1.31,1.12,1.50,1.00,3,1,4,1,1,0,"13,53,57","59",6,4,2,0,5,0,1,1,3,2,13,10,6,6,7,4,-1,-1,50,50,1.91,1.65,1.66,43,55,21,16,3,19,42,28,61,8.74,5.79,2.90,2.90,2.55,1.52,2.80,5.50,12.50,2.20,1.62,Estadio Don León Kolbovski (Capital Federal- Ciudad de Buenos Aires)
1664583000,Oct 01 2022 - 12:10am,complete,N/A,Gimnasia Jujuy,San Martín Tucumán,Julio César Barraza,36,1.88,1.41,1.83,1.39,1,1,2,1,0,1,"51","32",1,3,2,0,1,0,2,0,0,1,12,9,3,5,9,4,11,9,50,50,1.36,1.44,2.24,44,68,38,24,9,24,56,41,80,9.58,4.23,4.33,3.00,1.83,1.50,2.40,5.10,11.50,2.15,1.65,Estadio 23 de Agosto (San Salvador de Jujuy- Provincia de Jujuy)
1664647200,Oct 01 2022 - 6:00pm,complete,N/A,Deportivo Madryn,Sacachispas,Carlos Córdoba,36,1.53,0.76,1.61,0.72,2,0,2,0,0,0,"74,90'2","",4,1,1,0,8,1,0,1,1,8,11,6,7,2,4,4,3,8,53,47,1.68,0.89,2.15,59,71,24,15,12,24,65,38,71,8.29,5.78,1.36,4.20,7.00,1.56,2.25,5.50,11.50,3.45,1.28,Estadio Abel Sastre (Puerto Madryn- Provincia de Chubut)
1664647500,Oct 01 2022 - 6:05pm,complete,N/A,Almagro,Independiente Rivadavia,Ramiro López,36,1.82,0.94,1.79,0.95,1,0,1,0,0,0,"60","",5,4,0,0,3,0,0,0,2,1,10,5,3,3,7,2,-1,-1,50,50,1.47,0.97,2.03,47,65,27,15,6,15,59,36,65,8.83,4.62,2.10,2.88,3.50,1.50,2.50,4.70,10.50,2.04,1.71,Estadio Tres de Febrero (Tres de Febrero- Provincia de Buenos Aires)
1664649900,Oct 01 2022 - 6:45pm,complete,N/A,Villa Dálmine,Brown de Adrogué,Franco Acita,36,1.47,1.06,1.39,1.17,0,1,1,0,0,0,"","47",7,5,3,0,1,0,1,2,1,0,8,8,4,4,4,4,-1,-1,50,50,1.43,1.35,2.18,44,56,35,15,15,21,44,41,77,6.65,5.70,2.20,2.75,3.50,1.48,2.69,4.80,9.90,2.10,1.67,Estadio El Coliseo de Mitre y Puccini (Campana- Provincia de Buenos Aires)
1664650800,Oct 01 2022 - 7:00pm,complete,N/A,Alvarado,Ferro Carril Oeste,Lucas Novelli Sanz,36,1.35,1.12,1.33,1.11,1,1,2,0,0,0,"90'5","88",5,4,1,0,3,0,0,1,0,3,9,9,3,4,6,5,-1,-1,50,50,1.13,1.25,2.09,41,56,41,21,3,18,44,38,82,9.88,5.00,2.63,2.88,2.63,1.52,2.65,5.60,13.00,2.20,1.61,Estadio José María Minella (Mar del Plata- Provincia de Buenos Aires)
1664735400,Oct 02 2022 - 6:30pm,complete,N/A,Temperley,Agropecuario,Yamil Possi,36,1.29,0.71,1.39,0.67,2,0,2,1,1,0,"35,85","",5,4,0,0,2,0,0,0,0,2,13,6,7,3,6,3,-1,-1,50,50,1.90,1.22,1.65,36,47,21,15,3,21,53,18,62,9.35,4.53,2.30,2.90,3.00,1.57,2.82,5.70,12.00,2.33,1.55,Estadio Alfredo Martín Beranger (Temperley- Provincia de Buenos Aires)
